"","Sp","Count"
"357","Chaerephon_nigeriae",0.182105263157895
"358","Pteropus_dasymallus",0.182105263157895
"359","Falsistrellus_petersi",0.181710526315789
"360","Myotis_ruber",0.181710526315789
"361","Pteropus_neohibernicus",0.181710526315789
"362","Hipposideros_cyclops",0.181578947368421
"363","Histiotus_velatus",0.181578947368421
"364","Dobsonia_exoleta",0.181447368421053
"365","Mops_condylurus",0.181447368421053
"366","Myotis_bombinus",0.181315789473684
"367","Pteropus_mariannus",0.181315789473684
"368","Rhinolophus_megaphyllus",0.181315789473684
"369","Miniopterus_pusillus",0.181184210526316
"370","Pteropus_admiralitatum",0.181184210526316
"371","Myotis_nesopolus",0.181052631578947
"372","Thoopterus_nigrescens",0.181052631578947
"373","Pteropus_melanopogon",0.180921052631579
"374","Rhinopoma_hardwickii",0.180921052631579
"375","Kerivoula_flora",0.180789473684211
"376","Pteropus_chrysoproctus",0.180789473684211
"377","Pteropus_pohlei",0.180789473684211
"378","Murina_hilgendorfi",0.180657894736842
"379","Myotis_velifer",0.180657894736842
"380","Pteropus_samoensis",0.180657894736842
"381","Lasiurus_insularis",0.180526315789474
"382","Melonycteris_melanops",0.180394736842105
"383","Laephotis_angolensis",0.18
"384","Taphozous_longimanus",0.18
"385","Lasiurus_xanthinus",0.179868421052632
"386","Nycteris_thebaica",0.179868421052632
"387","Pteropus_melanotus",0.179868421052632
"388","Nyctimene_masalai",0.179736842105263
"389","Nyctimene_rabori",0.179736842105263
"390","Pteropus_seychellensis",0.179736842105263
"391","Rhinolophus_hillorum",0.179736842105263
"392","Nyctimene_minutus",0.179605263157895
"393","Pteropus_personatus",0.179605263157895
"394","Chaerephon_chapini",0.179473684210526
"395","Dobsonia_viridis",0.179473684210526
"396","Rhogeessa_parvula",0.179473684210526
"397","Pipistrellus_maderensis",0.179342105263158
"398","Pteropus_pumilus",0.179342105263158
"399","Acerodon_leucotis",0.179210526315789
"400","Pteropus_loochoensis",0.179210526315789
"401","Rhinolophus_ruwenzorii",0.179210526315789
"402","Murina_puta",0.179210526315789
"403","Myotis_auriculus",0.179078947368421
"404","Scotophilus_robustus",0.179078947368421
"405","Dobsonia_pannietensis",0.178947368421053
"406","Nyctophilus_geoffroyi",0.178815789473684
"407","Lasiurus_minor",0.178684210526316
"408","Pipistrellus_hesperus",0.178552631578947
"409","Myotis_hermani",0.178421052631579
"410","Vespadelus_caurinus",0.178421052631579
"411","Vespadelus_troughtoni",0.178421052631579
"412","Dobsonia_emersa",0.178289473684211
"413","Pteropus_rayneri",0.178289473684211
"414","Rhogeessa_aeneus",0.178157894736842
"415","Tadarida_ventralis",0.178157894736842
"416","Scotophilus_celebensis",0.178026315789474
"417","Pteropus_caniceps",0.177894736842105
"418","Scotoecus_pallidus",0.177894736842105
"419","Pteropus_capistratus",0.177763157894737
"420","Pteropus_pelewensis",0.177631578947368
"421","Pteropus_tonganus",0.177631578947368
"422","Syconycteris_hobbit",0.177631578947368
"423","Myotis_aelleni",0.1775
"424","Pteralopex_atrata",0.1775
"425","Chaerephon_aloysiisabaudiae",0.177236842105263
"426","Corynorhinus_mexicanus",0.177236842105263
"427","Dobsonia_inermis",0.177105263157895
"428","Histiotus_laephotis",0.177105263157895
"429","Myotis_stalkeri",0.176973684210526
"430","Myotis_volans",0.176973684210526
"431","Nyctimene_draconilla",0.176973684210526
"432","Latidens_salimalii",0.176710526315789
"433","Myotis_dominicensis",0.176710526315789
"434","Murina_florium",0.176578947368421
"435","Myotis_austroriparius",0.176578947368421
"436","Pipistrellus_wattsi",0.176578947368421
"437","Pteropus_gilliardorum",0.176447368421053
"438","Pteropus_macrotis",0.176447368421053
"439","Rhinolophus_capensis",0.176447368421053
"440","Chalinolobus_nigrogriseus",0.176184210526316
"441","Chalinolobus_picatus",0.176184210526316
"442","Hipposideros_ruber",0.176184210526316
"443","Rhogeessa_alleni",0.176184210526316
"444","Pteropus_vetulus",0.176052631578947
"445","Chaerephon_major",0.175921052631579
"446","Eptesicus_tatei",0.175789473684211
"447","Nyctimene_major",0.175789473684211
"448","Histiotus_macrotus",0.175657894736842
"449","Lasiurus_pfeifferi",0.175526315789474
"450","Pteropus_insularis",0.175526315789474
"451","Rhinopoma_microphyllum",0.175526315789474
"452","Myotis_ciliolabrum",0.175394736842105
"453","Kerivoula_muscina",0.175263157894737
"454","Pipistrellus_angulatus",0.175131578947368
"455","Hypsugo_joffrei",0.175
"456","Myotis_insularum",0.175
"457","Myotis_pruinosus",0.175
"458","Scotorepens_sanborni",0.175
"459","Lasiurus_castaneus",0.174868421052632
"460","Myotis_oreias",0.174868421052632
"461","Myotis_grisescens",0.174736842105263
"462","Paranyctimene_raptor",0.174736842105263
"463","Syconycteris_australis",0.174736842105263
"464","Myotis_evotis",0.174605263157895
"465","Myotis_martiniquensis",0.174605263157895
"466","Neopteryx_frosti",0.174605263157895
"467","Otomops_martiensseni",0.174605263157895
"468","Pteralopex_pulchra",0.174605263157895
"469","Rhinolophus_rufus",0.174605263157895
"470","Euderma_maculatum",0.174473684210526
"471","Myotis_keenii",0.174473684210526
"472","Pteropus_ornatus",0.174473684210526
"473","Triaenops_persicus",0.174473684210526
"474","Eudiscopus_denticulus",0.174342105263158
"475","Myotis_occultus",0.174342105263158
"476","Rhinolophus_euryotis",0.174342105263158
"477","Scotorepens_orion",0.174342105263158
"478","Myotis_californicus",0.174210526315789
"479","Pteropus_temminckii",0.174210526315789
"480","Nyctimene_albiventer",0.174078947368421
"481","Rhogeessa_gracilis",0.174078947368421
"482","Scoteanax_rueppellii",0.174078947368421
"483","Hypsugo_vordermanni",0.173815789473684
"484","Nyctophilus_timoriensis",0.173815789473684
"485","Chalinolobus_gouldii",0.173552631578947
"486","Eptesicus_japonensis",0.173552631578947
"487","Hypsugo_kitcheneri",0.173552631578947
"488","Myotis_australis",0.173552631578947
"489","Rhinolophus_formosae",0.173552631578947
"490","Syconycteris_carolinae",0.173552631578947
"491","Corynorhinus_townsendii",0.173421052631579
"492","Hipposideros_grandis",0.173421052631579
"493","Pteropus_cognatus",0.173421052631579
"494","Plecotus_taivanus",0.173289473684211
"495","Nyctimene_certans",0.173157894736842
"496","Pipistrellus_endoi",0.173157894736842
"497","Pteropus_anetianus",0.173157894736842
"498","Rhinolophus_maclaudi",0.173157894736842
"499","Saccolaimus_saccolaimus",0.173157894736842
"500","Arielulus_societatis",0.173026315789474
"501","Dobsonia_beauforti",0.173026315789474
"502","Myotis_vivesi",0.173026315789474
"503","Nyctimene_malaitensis",0.173026315789474
"504","Pteropus_alecto",0.173026315789474
"505","Nyctophilus_microtis",0.172894736842105
"506","Pteropus_aruensis",0.172894736842105
"507","Idionycteris_phyllotis",0.172763157894737
"508","Nyctimene_vizcaccia",0.172763157894737
"509","Arielulus_cuprosus",0.172631578947368
"510","Melonycteris_woodfordi",0.172631578947368
"511","Alionycteris_paucidentata",0.1725
"512","Nyctophilus_bifax",0.172368421052632
"513","Rhogeessa_mira",0.172368421052632
"514","Hipposideros_bicolor",0.172236842105263
"515","Myotis_planiceps",0.172105263157895
"516","Pteropus_poliocephalus",0.172105263157895
"517","Rhinolophus_canuti",0.172105263157895
"518","Rhinolophus_keyensis",0.172105263157895
"519","Eptesicus_bobrinskoi",0.171973684210526
"520","Myotis_chiloensis",0.171973684210526
"521","Notopteris_macdonaldi",0.171973684210526
"522","Taphozous_theobaldi",0.171973684210526
"523","Vespadelus_finlaysoni",0.171842105263158
"524","Dobsonia_praedatrix",0.171578947368421
"525","Neoromicia_flavescens",0.171578947368421
"526","Nycteris_macrotis",0.171447368421053
"527","Mops_demonstrator",0.171447368421053
"528","Myotis_septentrionalis",0.171447368421053
"529","Myotis_sodalis",0.171447368421053
"530","Scotorepens_greyii",0.171447368421053
"531","Lasiurus_salinae",0.171315789473684
"532","Myotis_lucifugus",0.171315789473684
"533","Nyctophilus_arnhemensis",0.171315789473684
"534","Dobsonia_moluccensis",0.171184210526316
"535","Vespadelus_baverstocki",0.171052631578947
"536","Miniopterus_natalensis",0.170921052631579
"537","Murina_ussuriensis",0.170789473684211
"538","Histiotus_alienus",0.170657894736842
"539","Laephotis_namibensis",0.170657894736842
"540","Nyctophilus_gouldi",0.170394736842105
"541","Pteralopex_anceps",0.170263157894737
"542","Hipposideros_megalotis",0.170131578947368
"543","Hipposideros_vittatus",0.170131578947368
"544","Nycteris_hispida",0.170131578947368
"545","Nycticeius_cubanus",0.17
"546","Tadarida_insignis",0.17
"547","Eptesicus_guadeloupensis",0.169868421052632
"548","Rhinolophus_cognatus",0.169868421052632
"549","Taphozous_mauritianus",0.169868421052632
"550","Kerivoula_agnella",0.169736842105263
"551","Mops_trevori",0.169605263157895
"552","Notopteris_neocaledonica",0.169605263157895
"553","Rhinolophus_nereis",0.169605263157895
"554","Histiotus_magellanicus",0.169473684210526
"555","Plecotus_teneriffae",0.169473684210526
"556","Hipposideros_cervinus",0.169342105263158
"557","Hipposideros_lekaguli",0.169210526315789
"558","Nyctimene_aello",0.169210526315789
"559","Nyctimene_robinsoni",0.169078947368421
"560","Chalinolobus_tuberculatus",0.168947368421053
"561","Eptesicus_dimissus",0.168947368421053
"562","Kerivoula_myrella",0.168947368421053
"563","Murina_tenebrosa",0.168947368421053
"564","Pharotis_imogene",0.168947368421053
"565","Vespadelus_pumilus",0.168947368421053
"566","Falsistrellus_mackenziei",0.168815789473684
"567","Hipposideros_fulvus",0.168815789473684
"568","Falsistrellus_tasmaniensis",0.168684210526316
"569","Pteropus_rufus",0.168684210526316
"570","Nycticeius_humeralis",0.168552631578947
"571","Hipposideros_doriae",0.168421052631579
"572","Mops_nanulus",0.168289473684211
"573","Myotis_findleyi",0.168157894736842
"574","Chaerephon_bivittatus",0.167894736842105
"575","Chalinolobus_morio",0.167894736842105
"576","Chalinolobus_neocaledonicus",0.167894736842105
"577","Hipposideros_gigas",0.167894736842105
"578","Nyctophilus_walkeri",0.167894736842105
"579","Cistugo_lesueuri",0.167631578947368
"580","Hipposideros_beatus",0.167631578947368
"581","Taphozous_perforatus",0.1675
"582","Vespadelus_vulturnus",0.1675
"583","Rhogeessa_genowaysi",0.167105263157895
"584","Lasionycteris_noctivagans",0.167105263157895
"585","Nyctimene_cyclotis",0.167105263157895
"586","Rhinolophus_madurensis",0.166973684210526
"587","Myotis_atacamensis",0.166710526315789
"588","Myotis_leibii",0.166710526315789
"589","Lavia_frons",0.166447368421053
"590","Scotophilus_borbonicus",0.166315789473684
"591","Chalinolobus_dwyeri",0.166184210526316
"592","Glauconycteris_machadoi",0.165921052631579
"593","Mops_brachypterus",0.165789473684211
"594","Nyctalus_furvus",0.165789473684211
"595","Myotis_peninsularis",0.165657894736842
"596","Phoniscus_papuensis",0.165657894736842
"597","Nyctophilus_microdon",0.165526315789474
"598","Chaerephon_bemmeleni",0.165131578947368
"599","Cheiromeles_torquatus",0.165131578947368
"600","Lasiurus_degelidus",0.165
"601","Vespadelus_darlingtoni",0.165
"602","Hesperoptenus_doriae",0.164736842105263
"603","Corynorhinus_rafinesquii",0.164605263157895
"604","Hipposideros_dyacorum",0.164473684210526
"605","Mops_thersites",0.164342105263158
"606","Nyctophilus_heran",0.164210526315789
"607","Vespadelus_regulus",0.164210526315789
"608","Lasiurus_borealis",0.163157894736842
"609","Nycteris_grandis",0.162763157894737
"610","Scotorepens_balstoni",0.1625
"611","Mops_mops",0.162368421052632
"612","Mops_midas",0.162236842105263
"613","Tadarida_latouchei",0.162236842105263
"614","Hipposideros_abae",0.161973684210526
"615","Vespadelus_douglasorum",0.161973684210526
"616","Lasiurus_varius",0.161447368421053
"617","Hipposideros_ridleyi",0.161052631578947
"618","Coleura_afra",0.160526315789474
