"","Sp","Count"
"1422","Rattus_osgoodi",0.062
"1423","Crocidura_monticola",0.0619
"1424","Hybomys_planifrons",0.0619
"1425","Melomys_leucogaster",0.0619
"1426","Bdeogale_nigripes",0.0618
"1427","Hylopetes_phayrei",0.0618
"1428","Lepus_tolai",0.0618
"1429","Myodes_rufocanus",0.0617
"1430","Rattus_palmarum",0.0617
"1431","Haeromys_pusillus",0.0616
"1432","Acomys_kempi",0.0615
"1433","Otomys_denti",0.0615
"1434","Praomys_derooi",0.0615
"1435","Lepus_sinensis",0.0614
"1436","Paraechinus_aethiopicus",0.0614
"1437","Crocidura_fuscomurina",0.0613
"1438","Meriones_meridianus",0.0613
"1439","Pelomys_campanae",0.0613
"1440","Rattus_giluwensis",0.0613
"1441","Sorex_coronatus",0.0613
"1442","Stenocephalemys_griseicauda",0.0613
"1443","Crocidura_poensis",0.0612
"1444","Mastomys_huberti",0.0612
"1445","Rattus_novaeguineae",0.0612
"1446","Rattus_sordidus",0.0612
"1447","Aethomys_bocagei",0.0611
"1448","Lophuromys_chrysopus",0.0611
"1449","Mesechinus_hughi",0.0611
"1450","Rattus_salocco",0.0611
"1451","Cricetomys_gambianus",0.061
"1452","Petaurista_alborufus",0.061
"1453","Rattus_xanthurus",0.061
"1454","Heimyscus_fumosus",0.061
"1455","Microtus_socialis",0.061
"1456","Myodes_rutilus",0.061
"1457","Pseudomys_desertor",0.061
"1458","Zyzomys_argurus",0.061
"1459","Gulo_gulo",0.0609
"1460","Litocranius_walleri",0.0609
"1461","Mammelomys_lanosus",0.0609
"1462","Mus_oubanguii",0.0609
"1463","Rattus_elaphinus",0.0609
"1464","Rattus_satarae",0.0609
"1465","Mus_neavei",0.0608
"1466","Redunca_fulvorufula",0.0608
"1467","Chionomys_nivalis",0.0607
"1468","Martes_zibellina",0.0607
"1469","Uromys_caudimaculatus",0.0607
"1470","Mus_callewaerti",0.0606
"1471","Mus_orangiae",0.0606
"1472","Echiothrix_centrosa",0.0606
"1473","Ellobius_talpinus",0.0606
"1474","Pseudomys_hermannsburgensis",0.0606
"1475","Taeromys_callitrichus",0.0606
"1476","Felis_margarita",0.0605
"1477","Lophuromys_nudicaudus",0.0605
"1478","Madoqua_guentheri",0.0604
"1479","Rhynchogale_melleri",0.0604
"1480","Bunomys_andrewsi",0.0603
"1481","Margaretamys_beccarii",0.0603
"1482","Otomys_laminatus",0.0603
"1483","Lagurus_lagurus",0.0601
"1484","Pseudohydromys_ellermani",0.0601
"1485","Rattus_burrus",0.0601
"1486","Taeromys_celebensis",0.0601
"1487","Lemniscomys_linulus",0.06
"1488","Rattus_bontanus",0.06
"1489","Aethomys_ineptus",0.0599
"1490","Apodemus_speciosus",0.0599
"1491","Eropeplus_canus",0.0599
"1492","Macaca_thibetana",0.0599
"1493","Poiana_richardsonii",0.0599
"1494","Haeromys_minahassae",0.0597
"1495","Lemniscomys_griselda",0.0597
"1496","Praomys_verschureni",0.0597
"1497","Pseudomys_delicatulus",0.0597
"1498","Apodemus_semotus",0.0596
"1499","Apomys_littoralis",0.0596
"1500","Catopuma_badia",0.0596
"1501","Hylopetes_spadiceus",0.0596
"1502","Microhydromys_richardsoni",0.0596
"1503","Spalax_leucodon",0.0596
"1504","Tetracerus_quadricornis",0.0596
"1505","Cremnomys_cutchicus",0.0595
"1506","Herpestes_naso",0.0595
"1507","Leggadina_lakedownensis",0.0595
"1508","Mus_sorella",0.0595
"1509","Genetta_abyssinica",0.0594
"1510","Lepus_comus",0.0594
"1511","Maxomys_hellwaldii",0.0594
"1512","Mydaus_javanensis",0.0594
"1513","Parotomys_brantsii",0.0594
"1514","Sciurotamias_davidianus",0.0594
"1515","Suncus_lixus",0.0594
"1516","Thallomys_nigricauda",0.0594
"1517","Vulpes_chama",0.0594
"1518","Philantomba_maxwellii",0.0593
"1519","Boselaphus_tragocamelus",0.0593
"1520","Caryomys_inez",0.0593
"1521","Genetta_angolensis",0.0593
"1522","Genetta_pardina",0.0593
"1523","Sciurus_vulgaris",0.0593
"1524","Aethomys_thomasi",0.0592
"1525","Crocidura_hildegardeae",0.0592
"1526","Crocidura_turba",0.0592
"1527","Glis_glis",0.0592
"1528","Abeomelomys_sevia",0.0591
"1529","Ellobius_tancrei",0.0591
"1530","Muscardinus_avellanarius",0.0591
"1531","Melomys_frigicola",0.059
"1532","Rattus_simalurensis",0.059
"1533","Acomys_percivali",0.0589
"1534","Apodemus_gurkha",0.0589
"1535","Crocidura_littoralis",0.0589
"1536","Echiothrix_leucura",0.0589
"1537","Melomys_rufescens",0.0589
"1538","Sorex_isodon",0.0589
"1539","Sorex_minutissimus",0.0589
"1540","Chimarrogale_styani",0.0588
"1541","Connochaetes_taurinus",0.0588
"1542","Lorentzimys_nouhuysi",0.0588
"1543","Mus_bufo",0.0588
"1544","Myospalax_psilurus",0.0588
"1545","Paraleptomys_rufilatus",0.0588
"1546","Paramelomys_lorentzii",0.0588
"1547","Acomys_johannis",0.0587
"1548","Crocidura_viaria",0.0587
"1549","Lemniscomys_bellieri",0.0587
"1550","Odocoileus_virginianus",0.0587
"1551","Lepus_capensis",0.0586
"1552","Microtus_duodecimcostatus",0.0586
"1553","Rattus_fuscipes",0.0586
"1554","Sicista_strandi",0.0586
"1555","Chrotomys_mindorensis",0.0585
"1556","Eospalax_rothschildi",0.0585
"1557","Paramelomys_platyops",0.0585
"1558","Cephalophus_leucogaster",0.0584
"1559","Cervus_nippon",0.0584
"1560","Cricetulus_longicaudatus",0.0584
"1561","Crocidura_nigrofusca",0.0584
"1562","Raphicerus_sharpei",0.0584
"1563","Rattus_lugens",0.0584
"1564","Sundasciurus_tenuis",0.0584
"1565","Apomys_insignis",0.0583
"1566","Crocidura_parvipes",0.0583
"1567","Crunomys_melanius",0.0583
"1568","Eudorcas_rufifrons",0.0583
"1569","Hylomyscus_stella",0.0583
"1570","Meriones_unguiculatus",0.0583
"1571","Mus_crociduroides",0.0583
"1572","Neotragus_batesi",0.0583
"1573","Paramelomys_naso",0.0583
"1574","Nanger_granti",0.0582
"1575","Apodemus_rusiges",0.0581
"1576","Cephalophus_niger",0.0581
"1577","Meriones_libycus",0.0581
"1578","Praomys_lukolelae",0.0581
"1579","Castor_fiber",0.058
"1580","Margaretamys_elegans",0.058
"1581","Notomys_mitchellii",0.058
"1582","Rattus_hoogerwerfi",0.058
"1583","Grammomys_dryas",0.0579
"1584","Madoqua_saltiana",0.0579
"1585","Margaretamys_parvus",0.0579
"1586","Melogale_orientalis",0.0579
"1587","Notomys_alexis",0.0579
"1588","Cephalophus_nigrifrons",0.0578
"1589","Chrotomys_silaceus",0.0578
"1590","Lasiopodomys_mandarinus",0.0578
"1591","Melasmothrix_naso",0.0578
"1592","Protochromys_fellowsi",0.0578
"1593","Zyzomys_woodwardi",0.0578
"1594","Antilope_cervicapra",0.0577
"1595","Apomys_abrae",0.0577
"1596","Batomys_salomonseni",0.0577
"1597","Crossomys_moncktoni",0.0577
"1598","Gerbillus_nanus",0.0577
"1599","Mus_setzeri",0.0577
"1600","Chrotomys_whiteheadi",0.0577
"1601","Pogonomys_macrourus",0.0577
"1602","Apomys_microdon",0.0576
"1603","Arvicola_sapidus",0.0576
"1604","Crunomys_fallax",0.0576
"1605","Aethomys_silindensis",0.0575
"1606","Paramelomys_rubex",0.0575
"1607","Pelomys_minor",0.0575
"1608","Spalax_microphthalmus",0.0575
"1609","Urocyon_cinereoargenteus",0.0575
"1610","Batomys_granti",0.0573
"1611","Crocidura_roosevelti",0.0573
"1612","Madoqua_kirkii",0.0573
"1613","Palawanomys_furvus",0.0573
"1614","Lophuromys_woosnami",0.0573
"1615","Crocidura_denti",0.0572
"1616","Crocidura_lasiura",0.0572
"1617","Lepus_europaeus",0.0572
"1618","Macaca_nemestrina",0.0572
"1619","Pseudomys_nanus",0.0572
"1620","Xenuromys_barbatus",0.0572
"1621","Dendromus_melanotis",0.0571
"1622","Dendromus_mystacalis",0.0571
"1623","Mallomys_rothschildi",0.0571
"1624","Tarsomys_apoensis",0.0571
"1625","Bunomys_penitus",0.057
"1626","Chodsigoa_hypsibia",0.057
"1627","Coccymys_ruemmleri",0.057
"1628","Niviventer_lepturus",0.057
"1629","Crocidura_jacksoni",0.0569
"1630","Crocidura_malayana",0.0569
"1631","Myomyscus_angolensis",0.0569
"1632","Oenomys_ornatus",0.0569
"1633","Ovis_ammon",0.0569
"1634","Pseudohydromys_fuscus",0.0569
"1635","Diplogale_hosei",0.0568
"1636","Gerbilliscus_kempi",0.0568
"1637","Hylomyscus_parvus",0.0568
"1638","Leggadina_forresti",0.0568
"1639","Microtus_maximowiczii",0.0568
"1640","Muntiacus_gongshanensis",0.0568
"1641","Rattus_pococki",0.0568
"1642","Rattus_stoicus",0.0568
"1643","Ratufa_affinis",0.0568
"1644","Gerbilliscus_validus",0.0567
"1645","Malacomys_cansdalei",0.0567
"1646","Mus_mayori",0.0567
"1647","Myopus_schisticolor",0.0567
"1648","Niviventer_brahma",0.0567
"1649","Otomys_irroratus",0.0567
"1650","Papagomys_armandvillei",0.0567
"1651","Rattus_arrogans",0.0567
"1652","Bdeogale_crassicauda",0.0566
"1653","Carpomys_melanurus",0.0566
"1654","Herpestes_smithii",0.0566
"1655","Hyemoschus_aquaticus",0.0566
"1656","Melomys_arcium",0.0566
"1657","Microtus_guentheri",0.0566
"1658","Neodon_irene",0.0566
"1659","Rucervus_eldii",0.0566
"1660","Blarinella_wardi",0.0565
"1661","Caryomys_eva",0.0565
"1662","Maxomys_inas",0.0565
"1663","Millardia_gleadowi",0.0565
"1664","Moschus_chrysogaster",0.0565
"1665","Mungos_gambianus",0.0565
"1666","Pseudomys_bolami",0.0565
"1667","Rhynchomys_isarogensis",0.0565
"1668","Moschus_leucogaster",0.0564
"1669","Scapanulus_oweni",0.0564
"1670","Atelocynus_microtis",0.0563
"1671","Bunomys_prolatus",0.0563
"1672","Mus_famulus",0.0563
"1673","Parotomys_littledalei",0.0563
"1674","Thallomys_loringi",0.0563
"1675","Episoriculus_leucops",0.0562
"1676","Pseudomys_oralis",0.0562
"1677","Talpa_levantis",0.0562
"1678","Conilurus_penicillatus",0.0561
"1679","Hylobates_lar",0.0561
"1680","Hylomyscus_baeri",0.0561
"1681","Pseudomys_johnsoni",0.0561
"1682","Pseudomys_shortridgei",0.0561
"1683","Taeromys_arcuatus",0.0561
"1684","Sorex_satunini",0.056
"1685","Trogopterus_xanthipes",0.056
"1686","Macruromys_major",0.056
"1687","Mustela_lutreolina",0.056
"1688","Phloeomys_cumingi",0.056
"1689","Pseudomys_fieldi",0.056
"1690","Pseudomys_gracilicaudatus",0.056
"1691","Sciurotamias_forresti",0.056
"1692","Chiropodomys_karlkoopmani",0.0559
"1693","Mammelomys_rattoides",0.0559
"1694","Sundasciurus_lowii",0.0559
"1695","Uromys_anak",0.0559
"1696","Acomys_mullah",0.0558
"1697","Meriones_tamariscinus",0.0558
"1698","Parahydromys_asper",0.0558
"1699","Pogonomys_fergussoniensis",0.0558
"1700","Zelotomys_woosnami",0.0558
"1701","Zyzomys_maini",0.0558
"1702","Crocidura_dolichura",0.0557
"1703","Grammomys_buntingi",0.0557
"1704","Lepus_microtis",0.0557
"1705","Nesoromys_ceramicus",0.0557
"1706","Otomys_cuanzensis",0.0557
"1707","Speothos_venaticus",0.0557
"1708","Lophuromys_melanonyx",0.0556
"1709","Melomys_aerosus",0.0556
"1710","Mesocricetus_brandti",0.0556
"1711","Praomys_minor",0.0556
"1712","Sicista_betulina",0.0556
"1713","Alticola_argentatus",0.0556
"1714","Genetta_johnstoni",0.0556
"1715","Pseudomys_australis",0.0556
"1716","Crocidura_luna",0.0555
"1717","Eliomys_quercinus",0.0555
"1718","Mallomys_gunung",0.0555
"1719","Melomys_capensis",0.0555
"1720","Paracynictis_selousi",0.0555
"1721","Petinomys_setosus",0.0555
"1722","Pseudomys_apodemoides",0.0555
"1723","Rattus_niobe",0.0555
"1724","Crocidura_voi",0.0554
"1725","Dremomys_pyrrhomerus",0.0554
"1726","Pseudohydromys_murinus",0.0554
"1727","Sorex_volnuchini",0.0554
"1728","Tateomys_rhinogradoides",0.0554
"1729","Hyomys_dammermani",0.0553
"1730","Melomys_dollmani",0.0553
"1731","Microhydromys_musseri",0.0553
"1732","Paramelomys_moncktoni",0.0553
"1733","Tapirus_indicus",0.0553
"1734","Apomys_musculus",0.0552
"1735","Leptomys_elegans",0.0552
"1736","Myomyscus_yemeni",0.0552
"1737","Melomys_obiensis",0.0552
"1738","Callosciurus_inornatus",0.0551
"1739","Crocidura_negligens",0.0551
"1740","Grammomys_caniceps",0.0551
"1741","Hydromys_hussoni",0.0551
"1742","Steatomys_pratensis",0.0551
"1743","Acomys_ignitus",0.055
"1744","Acomys_minous",0.055
"1745","Crocidura_fulvastra",0.055
"1746","Lophuromys_luteogaster",0.055
"1747","Millardia_kathleenae",0.055
"1748","Niviventer_hinpoon",0.055
"1749","Otomys_occidentalis",0.055
"1750","Anisomys_imitator",0.0549
"1751","Crocidura_foetida",0.0549
"1752","Mallomys_aroaensis",0.0549
"1753","Maxomys_bartelsii",0.0549
"1754","Maxomys_wattsi",0.0549
"1755","Pseudomys_albocinereus",0.0549
"1756","Scutisorex_somereni",0.0549
"1757","Chrotomys_gonzalesi",0.0548
"1758","Chrysocyon_brachyurus",0.0548
"1759","Crocidura_attila",0.0548
"1760","Komodomys_rintjanus",0.0548
"1761","Melomys_burtoni",0.0548
"1762","Pogonomys_sylvestris",0.0548
"1763","Rhinosciurus_laticaudatus",0.0548
"1764","Uromys_hadrourus",0.0548
"1765","Xeromys_myoides",0.0548
"1766","Erythrocebus_patas",0.0548
"1767","Capra_sibirica",0.0547
"1768","Chiruromys_lamia",0.0547
"1769","Diomys_crumpi",0.0547
"1770","Lontra_longicaudis",0.0547
"1771","Paramelomys_levipes",0.0547
"1772","Myomyscus_verreauxii",0.0546
"1773","Notomys_aquilo",0.0546
"1774","Nycticebus_coucang",0.0546
"1775","Pelomys_hopkinsi",0.0546
"1776","Solomys_ponceleti",0.0546
"1777","Trachypithecus_francoisi",0.0546
"1778","Uromys_neobritannicus",0.0546
"1779","Allocricetulus_eversmanni",0.0545
"1780","Callosciurus_prevostii",0.0545
"1781","Leopoldamys_siporanus",0.0545
"1782","Mesembriomys_macrurus",0.0545
"1783","Taeromys_punicans",0.0545
"1784","Trachypithecus_pileatus",0.0545
"1785","Capricornis_rubidus",0.0544
"1786","Cricetomys_emini",0.0544
"1787","Dasymys_nudipes",0.0544
"1788","Niviventer_culturatus",0.0544
"1789","Papio_anubis",0.0544
"1790","Paramelomys_mollis",0.0544
"1791","Phodopus_campbelli",0.0544
"1792","Pseudohydromys_occidentalis",0.0544
"1793","Apomys_datae",0.0543
"1794","Crunomys_celebensis",0.0543
"1795","Mesembriomys_gouldii",0.0543
"1796","Mustela_itatsi",0.0543
"1797","Pseudomys_occidentalis",0.0543
"1798","Dryomys_nitedula",0.0542
"1799","Melomys_fraterculus",0.0542
"1800","Praomys_delectorum",0.0542
"1801","Tokudaia_osimensis",0.0542
"1802","Alces_americanus",0.0541
"1803","Arvicanthis_blicki",0.0541
"1804","Maxomys_alticola",0.0541
"1805","Okapia_johnstoni",0.0541
"1806","Pygeretmus_pumilio",0.0541
"1807","Sorex_tundrensis",0.0541
"1808","Acomys_nesiotes",0.054
"1809","Apomys_hylocetes",0.054
"1810","Crateromys_australis",0.054
"1811","Neotragus_pygmaeus",0.054
"1812","Prionailurus_viverrinus",0.054
"1813","Pteronura_brasiliensis",0.054
"1814","Rattus_omichlodes",0.054
"1815","Taeromys_taerae",0.054
"1816","Taterillus_emini",0.054
"1817","Apodemus_hyrcanicus",0.0539
"1818","Apomys_sacobianus",0.0539
"1819","Presbytis_femoralis",0.0539
"1820","Pseudomys_fumeus",0.0539
"1821","Crateromys_schadenbergi",0.0538
"1822","Crossarchus_obscurus",0.0538
"1823","Maxomys_dollmani",0.0538
"1824","Otomys_saundersiae",0.0538
"1825","Pseudomys_novaehollandiae",0.0538
"1826","Acomys_seurati",0.0537
"1827","Cercocebus_agilis",0.0537
"1828","Moschus_moschiferus",0.0537
"1829","Notomys_fuscus",0.0537
"1830","Spermophilus_citellus",0.0537
"1831","Callosciurus_pygerythrus",0.0536
"1832","Iomys_horsfieldii",0.0536
"1833","Lycalopex_gymnocercus",0.0536
"1834","Martes_melampus",0.0536
"1835","Panthera_onca",0.0536
"1836","Pogonomys_loriae",0.0536
"1837","Presbytis_rubicunda",0.0536
"1838","Colobus_guereza",0.0535
"1839","Crocidura_lepidura",0.0535
"1840","Crossarchus_platycephalus",0.0535
"1841","Lophocebus_albigena",0.0535
"1842","Microtus_daghestanicus",0.0535
"1843","Sundasciurus_hippurus",0.0535
"1844","Acomys_louisae",0.0534
"1845","Cephalophus_natalensis",0.0534
"1846","Galictis_vittata",0.0534
"1847","Nesokia_bunnii",0.0534
"1848","Solomys_sapientis",0.0534
"1849","Tarsomys_echinatus",0.0534
"1850","Thamnomys_kempi",0.0534
"1851","Chiruromys_vates",0.0533
"1852","Microtus_limnophilus",0.0533
"1853","Hemitragus_jemlahicus",0.0532
"1854","Hyomys_goliath",0.0532
"1855","Niviventer_coninga",0.0532
"1856","Phloeomys_pallidus",0.0532
"1857","Rattus_verecundus",0.0532
"1858","Suncus_varilla",0.0532
"1859","Taeromys_hamatus",0.0532
"1860","Trachypithecus_cristatus",0.0532
"1861","Dasymys_montanus",0.0531
"1862","Lariscus_insignis",0.0531
"1863","Microtus_lusitanicus",0.0531
"1864","Tachyoryctes_splendens",0.0531
"1865","Otomys_anchietae",0.0531
"1866","Stenocephalemys_albocaudata",0.0531
"1867","Cerdocyon_thous",0.053
"1868","Pseudomys_calabyi",0.053
"1869","Crocidura_tanakae",0.0529
"1870","Maxomys_panglima",0.0529
"1871","Micaelamys_granti",0.0529
"1872","Mustela_frenata",0.0529
"1873","Notomys_cervinus",0.0529
"1874","Phodopus_roborovskii",0.0529
"1875","Sundamys_maxi",0.0529
"1876","Allactaga_elater",0.0528
"1877","Diplothrix_legata",0.0528
"1878","Dremomys_lokriah",0.0528
"1879","Hyaena_brunnea",0.0528
"1880","Lophuromys_rahmi",0.0528
"1881","Meriones_tristrami",0.0528
"1882","Pogonomelomys_mayeri",0.0528
"1883","Stenocephalemys_ruppi",0.0528
"1884","Thallomys_shortridgei",0.0528
"1885","Ammotragus_lervia",0.0527
"1886","Callosciurus_nigrovittatus",0.0527
"1887","Mallomys_istapantap",0.0527
"1888","Nannosciurus_melanotis",0.0527
"1889","Praomys_hartwigi",0.0527
"1890","Tragulus_javanicus",0.0527
"1891","Uromys_siebersi",0.0527
"1892","Carpomys_phaeurus",0.0527
"1893","Mastomys_shortridgei",0.0527
"1894","Paramelomys_steini",0.0527
"1895","Pseudomys_chapmani",0.0527
"1896","Crocidura_hirta",0.0526
"1897","Microtus_gerbei",0.0526
"1898","Niviventer_cameroni",0.0526
"1899","Paraleptomys_wilhelmina",0.0526
"1900","Bunomys_fratrorum",0.0525
"1901","Callosciurus_caniceps",0.0525
"1902","Chiruromys_forbesi",0.0525
"1903","Dasymys_foxi",0.0525
"1904","Eospalax_fontanierii",0.0525
"1905","Haeromys_margarettae",0.0525
"1906","Macruromys_elegans",0.0525
"1907","Melomys_bougainville",0.0525
"1908","Muriculus_imberbis",0.0525
"1909","Przewalskium_albirostris",0.0525
"1910","Rangifer_tarandus",0.0525
"1911","Rhynchomys_soricoides",0.0525
"1912","Srilankamys_ohiensis",0.0525
"1913","Tamias_sibiricus",0.0525
"1914","Vandeleuria_nilagirica",0.0525
"1915","Callosciurus_notatus",0.0524
"1916","Grammomys_aridulus",0.0524
"1917","Hybomys_badius",0.0524
"1918","Meriones_persicus",0.0524
"1919","Neomys_teres",0.0524
"1920","Tryphomys_adustus",0.0524
"1921","Abditomys_latidens",0.0523
"1922","Lycalopex_vetulus",0.0523
"1923","Maxomys_pagensis",0.0523
"1924","Pseudomys_higginsi",0.0523
"1925","Talpa_occidentalis",0.0523
"1926","Antidorcas_marsupialis",0.0522
"1927","Bassaricyon_alleni",0.0522
"1928","Chiropodomys_calamianensis",0.0522
"1929","Hylomyscus_denniae",0.0522
"1930","Leptomys_ernstmayri",0.0521
"1931","Procapra_picticaudata",0.0521
"1932","Puma_concolor",0.0521
"1933","Tateomys_macrocercus",0.0521
"1934","Hydromys_neobritannicus",0.052
"1935","Potos_flavus",0.052
"1936","Allactaga_major",0.0519
"1937","Chlorocebus_pygerythrus",0.0519
"1938","Gerbilliscus_leucogaster",0.0519
"1939","Mastomys_pernanus",0.0519
"1940","Procyon_lotor",0.0519
"1941","Vulpes_zerda",0.0519
"1942","Callosciurus_finlaysonii",0.0517
"1943","Genetta_piscivora",0.0517
"1944","Leopoldamys_milleti",0.0517
"1945","Pseudomys_patrius",0.0517
"1946","Scaptochirus_moschatus",0.0517
"1947","Cercopithecus_neglectus",0.0516
"1948","Hadromys_yunnanensis",0.0516
"1949","Lemniscomys_roseveari",0.0516
"1950","Otomys_barbouri",0.0516
"1951","Ozotoceros_bezoarticus",0.0516
"1952","Saccostomus_campestris",0.0516
"1953","Steatomys_opimus",0.0516
"1954","Meriones_crassus",0.0515
"1955","Colobus_angolensis",0.0514
"1956","Aethomys_stannarius",0.0514
"1957","Eothenomys_custos",0.0514
"1958","Gerbilliscus_robustus",0.0514
"1959","Hapalomys_longicaudatus",0.0514
"1960","Lophuromys_brevicaudus",0.0514
"1961","Myodes_shanseius",0.0514
"1962","Naemorhedus_baileyi",0.0514
"1963","Tupaia_minor",0.0514
"1964","Rattus_richardsoni",0.0513
"1965","Cercopithecus_ascanius",0.0512
"1966","Gerbillus_henleyi",0.0512
"1967","Leopardus_tigrinus",0.0512
"1968","Limnomys_sibuanus",0.0512
"1969","Suncus_stoliczkanus",0.0512
"1970","Eira_barbara",0.0511
"1971","Gerbilliscus_boehmi",0.0511
"1972","Melomys_cervinipes",0.0511
"1973","Tamiops_rodolphii",0.0511
"1974","Trachypithecus_germaini",0.0511
"1975","Mustela_africana",0.051
"1976","Allactaga_sibirica",0.051
"1977","Lepus_timidus",0.051
"1978","Neodon_sikimensis",0.051
"1979","Solomys_salebrosus",0.051
"1980","Rattus_vandeuseni",0.0509
"1981","Thamnomys_venustus",0.0509
"1982","Uromys_rex",0.0509
"1983","Anomalurus_derbianus",0.0508
"1984","Chlorocebus_tantalus",0.0508
"1985","Eudorcas_thomsonii",0.0508
"1986","Galemys_pyrenaicus",0.0508
"1987","Grammomys_gigas",0.0508
"1988","Mazama_americana",0.0508
"1989","Talpa_caeca",0.0508
"1990","Crocidura_yankariensis",0.0507
"1991","Hybomys_lunaris",0.0507
"1992","Hylopetes_platyurus",0.0507
"1993","Microtus_multiplex",0.0507
"1994","Otomys_burtoni",0.0507
"1995","Sorex_antinorii",0.0507
"1996","Moschus_fuscus",0.0506
"1997","Praomys_mutoni",0.0506
"1998","Rhombomys_opimus",0.0506
"1999","Cercopithecus_pogonias",0.0504
"2000","Desmana_moschata",0.0504
"2001","Hybomys_basilii",0.0504
"2002","Praomys_obscurus",0.0504
"2003","Presbytis_siamensis",0.0504
"2004","Cephalophus_ogilbyi",0.0503
"2005","Hystrix_indica",0.0503
"2006","Dendromus_nyikae",0.0502
"2007","Lepus_nigricollis",0.0502
"2008","Spalax_nehringi",0.0502
"2009","Trichys_fasciculata",0.0502
"2010","Hadromys_humei",0.0501
"2011","Kobus_vardonii",0.0501
"2012","Leporillus_conditor",0.0501
"2013","Phodopus_sungorus",0.0501
"2014","Acomys_subspinosus",0.05
"2015","Atelerix_frontalis",0.05
"2016","Crocidura_paradoxura",0.05
"2017","Lophuromys_medicaudatus",0.05
"2018","Sorex_roboratus",0.05
"2019","Cercopithecus_mitis",0.0499
"2020","Nasalis_larvatus",0.0499
"2021","Acomys_airensis",0.0498
"2022","Leopardus_colocolo",0.0498
"2023","Sorex_samniticus",0.0498
"2024","Suncus_malayanus",0.0498
"2025","Mastacomys_fuscus",0.0498
"2026","Atherurus_africanus",0.0497
"2027","Leopardus_wiedii",0.0497
"2028","Nanger_soemmerringii",0.0497
"2029","Nasua_nasua",0.0497
"2030","Sylvisorex_johnstoni",0.0497
"2031","Heliosciurus_gambianus",0.0496
"2032","Lemmus_lemmus",0.0496
"2033","Nycticebus_pygmaeus",0.0496
"2034","Petinomys_genibarbis",0.0496
"2035","Pseudomys_pilligaensis",0.0496
"2036","Rheithrosciurus_macrotis",0.0496
"2037","Galago_senegalensis",0.0495
"2038","Zyzomys_pedunculatus",0.0495
"2039","Conepatus_semistriatus",0.0494
"2040","Crocidura_crossei",0.0494
"2041","Rusa_marianna",0.0494
"2042","Sus_celebensis",0.0494
"2043","Ellobius_lutescens",0.0493
"2044","Rhinopithecus_roxellana",0.0493
"2045","Spilogale_angustifrons",0.0493
"2046","Deomys_ferrugineus",0.0492
"2047","Grammomys_minnae",0.0492
"2048","Helogale_hirtula",0.0492
"2049","Allactaga_williamsi",0.0491
"2050","Canis_latrans",0.0491
"2051","Genetta_poensis",0.0491
"2052","Crocidura_foxi",0.049
"2053","Crocidura_mariquensis",0.049
"2054","Crocidura_pasha",0.049
"2055","Cynictis_penicillata",0.049
"2056","Herpestes_vitticollis",0.049
"2057","Otomys_lacustris",0.049
"2058","Crocidura_nanilla",0.0489
"2059","Microtus_montebelli",0.0489
"2060","Bdeogale_jacksoni",0.0488
"2061","Crocidura_maxi",0.0488
"2062","Leopardus_pardalis",0.0488
"2063","Mazama_gouazoubira",0.0488
"2064","Sicista_concolor",0.0488
"2065","Trachypithecus_obscurus",0.0488
"2066","Vulpes_lagopus",0.0488
"2067","Bassaricyon_beddardi",0.0487
"2068","Crocidura_thalia",0.0487
"2069","Mazama_temama",0.0487
"2070","Meriones_grandis",0.0487
"2071","Cephalophus_callipygus",0.0486
"2072","Chlorocebus_cynosuros",0.0486
"2073","Crocidura_lamottei",0.0486
"2074","Damaliscus_pygargus",0.0486
"2075","Gazella_cuvieri",0.0486
"2076","Hylobates_pileatus",0.0486
"2077","Conepatus_leuconotus",0.0485
"2078","Hystrix_crassispinis",0.0485
"2079","Lycalopex_culpaeus",0.0485
"2080","Meles_anakuma",0.0485
"2081","Sorex_unguiculatus",0.0485
"2082","Dinaromys_bogdanovi",0.0485
"2083","Pachyuromys_duprasi",0.0485
"2084","Sorex_daphaenodon",0.0484
"2085","Microtus_thomasi",0.0483
"2086","Sicista_subtilis",0.0483
"2087","Dipus_sagitta",0.0482
"2088","Nasuella_olivacea",0.0482
"2089","Pelea_capreolus",0.0482
"2090","Sorex_raddei",0.0482
"2091","Conepatus_chinga",0.0481
"2092","Connochaetes_gnou",0.0481
"2093","Microtus_savii",0.0481
"2094","Nasua_narica",0.0481
"2095","Sus_philippensis",0.0481
"2096","Tragelaphus_angasii",0.0481
"2097","Hylobates_albibarbis",0.0481
"2098","Capricornis_crispus",0.048
"2099","Hemiechinus_collaris",0.048
"2100","Otolemur_crassicaudatus",0.048
"2101","Uropsilus_soricipes",0.048
"2102","Alticola_strelzowi",0.0479
"2103","Genetta_tigrina",0.0479
"2104","Jaculus_jaculus",0.0479
"2105","Oryx_gazella",0.0479
"2106","Xerus_erythropus",0.0479
"2107","Euroscaptor_grandis",0.0478
"2108","Oryctolagus_cuniculus",0.0478
"2109","Pteromys_volans",0.0478
"2110","Thryonomys_swinderianus",0.0478
"2111","Crocidura_beccarii",0.0477
"2112","Procyon_cancrivorus",0.0477
"2113","Hylobates_muelleri",0.0476
"2114","Papio_hamadryas",0.0476
"2115","Steatomys_parvus",0.0476
"2116","Tarsius_bancanus",0.0476
"2117","Tayassu_pecari",0.0476
"2118","Capra_pyrenaica",0.0475
"2119","Lasiopodomys_brandtii",0.0475
