"","unique_name","betacov","sarbecov","preds_allbetacov","preds_sarbecovirus"
"Eptesicus_bottae","Eptesicus_bottae",0,0,0.121827411167512,0.123287671232881
"Eptesicus_dimissus","Eptesicus_dimissus",0,0,0.121827411167512,0.123287671232881
"Eptesicus_furinalis","Eptesicus_furinalis",0,0,0.121827411167512,0.123287671232881
"Eptesicus_fuscus","Eptesicus_fuscus",0,0,0.121827411167512,0.123287671232881
"Eptesicus_guadeloupensis","Eptesicus_guadeloupensis",0,0,0.121827411167512,0.123287671232881
"Eptesicus_hottentotus","Eptesicus_hottentotus",0,0,0.121827411167512,0.123287671232881
"Eptesicus_kobayashii","Eptesicus_kobayashii",0,0,0.121827411167512,0.123287671232881
"Eptesicus_pachyotis","Eptesicus_pachyotis",0,0,0.121827411167512,0.123287671232881
"Eptesicus_platyops","Eptesicus_platyops",0,0,0.121827411167512,0.123287671232881
"Eptesicus_serotinus","Eptesicus_serotinus",1,0,0.121827411167512,0.123287671232881
"Eptesicus_tatei","Eptesicus_tatei",0,0,0.121827411167512,0.00204290091930575
"Harpiocephalus_harpia","Harpiocephalus_harpia",0,0,0.047112462681757,0.00204290091930575
"Harpiocephalus_mordax","Harpiocephalus_mordax",0,0,0.047112462681757,0.00204290091930575
"Murina_grisea","Murina_grisea",0,0,0.047112462681757,0.00204290091930575
"Murina_aenea","Murina_aenea",0,0,0.121827411167512,0.00204290091930575
"Murina_cyclotis","Murina_cyclotis",0,0,0.121827411167512,0.00204290091930575
"Murina_huttoni","Murina_huttoni",0,0,0.121827411167512,0.00204290091930575
"Murina_puta","Murina_puta",0,0,0.121827411167512,0.00204290091930575
"Murina_rozendaali","Murina_rozendaali",0,0,0.047112462681757,0.00204290091930575
"Murina_aurata","Murina_aurata",0,0,0.047112462681757,0.00204290091930575
"Murina_florium","Murina_florium",0,0,0.047112462681757,0.00204290091930575
"Murina_silvatica","Murina_silvatica",0,0,0.047112462681757,0.00204290091930575
"Murina_suilla","Murina_suilla",0,0,0.047112462681757,0.00204290091930575
"Murina_tenebrosa","Murina_tenebrosa",0,0,0.047112462681757,0.00204290091930575
"Murina_tubinaris","Murina_tubinaris",0,0,0.047112462681757,0.00204290091930575
"Murina_ussuriensis","Murina_ussuriensis",0,0,0.047112462681757,0.00204290091930575
"Murina_fusca","Murina_fusca",0,0,0.047112462681757,0.00204290091930575
"Murina_leucogaster","Murina_leucogaster",0,0,0.121827411167512,0.00204290091930575
"Murina_hilgendorfi","Murina_hilgendorfi",0,0,0.121827411167512,0.00204290091930575
"Phoniscus_aerosa","Phoniscus_aerosa",0,0,0.121827411167512,0.00204290091930575
"Phoniscus_atrox","Phoniscus_atrox",0,0,0.121827411167512,0.00204290091930575
"Phoniscus_jagorii","Phoniscus_jagorii",0,0,0.121827411167512,0.00204290091930575
"Phoniscus_papuensis","Phoniscus_papuensis",0,0,0.121827411167512,0.00204290091930575
"Kerivoula_agnella","Kerivoula_agnella",0,0,0.121827411167512,0.00204290091930575
"Kerivoula_argentata","Kerivoula_argentata",0,0,0.121827411167512,0.00204290091930575
"Kerivoula_cuprosa","Kerivoula_cuprosa",0,0,0.121827411167512,0.00204290091930575
"Kerivoula_eriophora","Kerivoula_eriophora",0,0,0.121827411167512,0.00204290091930575
"Kerivoula_flora","Kerivoula_flora",0,0,0.121827411167512,0.00204290091930575
"Kerivoula_hardwickii","Kerivoula_hardwickii",0,0,0.121827411167512,0.00204290091930575
"Kerivoula_intermedia","Kerivoula_intermedia",0,0,0.121827411167512,0.00204290091930575
"Kerivoula_lanosa","Kerivoula_lanosa",0,0,0.121827411167512,0.00204290091930575
"Kerivoula_minuta","Kerivoula_minuta",0,0,0.121827411167512,0.00204290091930575
"Kerivoula_muscina","Kerivoula_muscina",0,0,0.121827411167512,0.00204290091930575
"Kerivoula_myrella","Kerivoula_myrella",0,0,0.121827411167512,0.00204290091930575
"Kerivoula_papillosa","Kerivoula_papillosa",0,0,0.121827411167512,0.00204290091930575
"Kerivoula_lenis","Kerivoula_lenis",0,0,0.047112462681757,0.00204290091930575
"Kerivoula_pellucida","Kerivoula_pellucida",0,0,0.047112462681757,0.00204290091930575
"Kerivoula_phalaena","Kerivoula_phalaena",0,0,0.047112462681757,0.00204290091930575
"Kerivoula_picta","Kerivoula_picta",0,0,0.047112462681757,0.00204290091930575
"Kerivoula_smithii","Kerivoula_smithii",0,0,0.047112462681757,0.00204290091930575
"Kerivoula_whiteheadi","Kerivoula_whiteheadi",0,0,0.047112462681757,0.00204290091930575
"Myotis_abei","Myotis_abei",0,0,0.047112462681757,0.00204290091930575
"Myotis_aelleni","Myotis_aelleni",0,0,0.047112462681757,0.00204290091930575
"Myotis_albescens","Myotis_albescens",0,0,0.047112462681757,0.00204290091930575
"Nycticeius_aenobarbus","Nycticeius_aenobarbus",0,0,0.121827411167512,0.00204290091930575
"Myotis_austroriparius","Myotis_austroriparius",0,0,0.121827411167512,0.00204290091930575
"Myotis_chiloensis","Myotis_chiloensis",0,0,0.047112462681757,0.00204290091930575
"Myotis_cobanensis","Myotis_cobanensis",0,0,0.047112462681757,0.00204290091930575
"Myotis_dasycneme","Myotis_dasycneme",1,0,0.047112462681757,0.00204290091930575
"Myotis_fortidens","Myotis_fortidens",0,0,0.047112462681757,0.00204290091930575
"Myotis_grisescens","Myotis_grisescens",0,0,0.047112462681757,0.00204290091930575
"Myotis_levis","Myotis_levis",0,0,0.047112462681757,0.00204290091930575
"Myotis_lucifugus","Myotis_lucifugus",0,0,0.047112462681757,0.00204290091930575
"Myotis_occultus","Myotis_occultus",0,0,0.047112462681757,0.00204290091930575
"Myotis_montivagus","Myotis_montivagus",0,0,0.047112462681757,0.00204290091930575
"Myotis_oxyotus","Myotis_oxyotus",0,0,0.047112462681757,0.00204290091930575
"Myotis_peninsularis","Myotis_peninsularis",0,0,0.047112462681757,0.00204290091930575
"Myotis_ricketti","Myotis_ricketti",1,0,0.047112462681757,0.00204290091930575
"Myotis_velifer","Myotis_velifer",0,0,0.047112462681757,0.00204290091930575
"Myotis_volans","Myotis_volans",0,0,0.047112462681757,0.00204290091930575
"Myotis_yumanensis","Myotis_yumanensis",0,0,0.047112462681757,0.00204290091930575
"Cistugo_lesueuri","Cistugo_lesueuri",0,0,0.047112462681757,0.00204290091930575
"Cistugo_seabrae","Cistugo_seabrae",0,0,0.047112462681757,0.00204290091930575
"Myotis_macrotarsus","Myotis_macrotarsus",0,0,0.121827411167512,0.00204290091930575
"Myotis_stalkeri","Myotis_stalkeri",0,0,0.047112462681757,0.00204290091930575
"Myotis_vivesi","Myotis_vivesi",0,0,0.047112462681757,0.00204290091930575
"Myotis_riparius","Myotis_riparius",0,0,0.047112462681757,0.00204290091930575
"Myotis_simus","Myotis_simus",0,0,0.047112462681757,0.00204290091930575
"Myotis_ruber","Myotis_ruber",0,0,0.047112462681757,0.00204290091930575
"Myotis_adversus","Myotis_adversus",0,0,0.047112462681757,0.00204290091930575
"Myotis_macropus","Myotis_macropus",0,0,0.047112462681757,0.00204290091930575
"Myotis_moluccarum","Myotis_moluccarum",0,0,0.047112462681757,0.00204290091930575
"Myotis_bocagii","Myotis_bocagii",0,0,0.047112462681757,0.00204290091930575
"Myotis_hasseltii","Myotis_hasseltii",0,0,0.047112462681757,0.00204290091930575
"Myotis_horsfieldii","Myotis_horsfieldii",0,0,0.047112462681757,0.00204290091930575
"Myotis_capaccinii","Myotis_capaccinii",0,0,0.047112462681757,0.00204290091930575
"Myotis_laniger","Myotis_laniger",0,0,0.047112462681757,0.00204290091930575
"Myotis_daubentonii","Myotis_daubentonii",1,0,0.047112462681757,0.00204290091930575
"Myotis_longipes","Myotis_longipes",0,0,0.047112462681757,0.00204290091930575
"Myotis_macrodactylus","Myotis_macrodactylus",0,0,0.121827411167512,0.00204290091930575
"Myotis_fimbriatus","Myotis_fimbriatus",0,0,0.121827411167512,0.00204290091930575
"Myotis_pruinosus","Myotis_pruinosus",0,0,0.121827411167512,0.00204290091930575
"Myotis_formosus","Myotis_formosus",0,0,0.121827411167512,0.00204290091930575
"Myotis_hermani","Myotis_hermani",0,0,0.047112462681757,0.00204290091930575
"Myotis_welwitschii","Myotis_welwitschii",0,0,0.047112462681757,0.00204290091930575
"Myotis_emarginatus","Myotis_emarginatus",1,0,0.047112462681757,0.00204290091930575
"Myotis_goudoti","Myotis_goudoti",0,0,0.047112462681757,0.00204290091930575
"Myotis_anjouanensis","Myotis_anjouanensis",0,0,0.047112462681757,0.00204290091930575
"Myotis_morrisi","Myotis_morrisi",0,0,0.047112462681757,0.00204290091930575
"Myotis_tricolor","Myotis_tricolor",0,0,0.047112462681757,0.00204290091930575
"Myotis_blythii","Myotis_blythii",0,0,0.047112462681757,0.00204290091930575
"Myotis_oxygnathus","Myotis_oxygnathus",0,0,0.047112462681757,0.00204290091930575
"Myotis_punicus","Myotis_punicus",0,0,0.047112462681757,0.00204290091930575
"Myotis_chinensis","Myotis_chinensis",0,0,0.121827411167512,0.00204290091930575
"Myotis_myotis","Myotis_myotis",0,0,0.121827411167512,0.00204290091930575
"Myotis_sicarius","Myotis_sicarius",0,0,0.121827411167512,0.00204290091930575
"Myotis_bechsteinii","Myotis_bechsteinii",0,0,0.121827411167512,0.00204290091930575
"Myotis_auriculus","Myotis_auriculus",0,0,0.121827411167512,0.00204290091930575
"Myotis_evotis","Myotis_evotis",0,0,0.121827411167512,0.00204290091930575
"Myotis_keenii","Myotis_keenii",0,0,0.121827411167512,0.00204290091930575
"Myotis_septentrionalis","Myotis_septentrionalis",0,0,0.121827411167512,0.00204290091930575
"Myotis_pequinius","Myotis_pequinius",0,0,0.121827411167512,0.00204290091930575
"Myotis_bombinus","Myotis_bombinus",0,0,0.121827411167512,0.00204290091930575
"Myotis_nattereri","Myotis_nattereri",0,0,0.121827411167512,0.00204290091930575
"Myotis_schaubi","Myotis_schaubi",0,0,0.121827411167512,0.00204290091930575
"Myotis_thysanodes","Myotis_thysanodes",0,0,0.121827411167512,0.00204290091930575
"Myotis_siligorensis","Myotis_siligorensis",0,0,0.121827411167512,0.00204290091930575
"Myotis_scotti","Myotis_scotti",0,0,0.121827411167512,0.00204290091930575
"Myotis_oreias","Myotis_oreias",0,0,0.047112462681757,0.00204290091930575
"Myotis_altarium","Myotis_altarium",0,0,0.047112462681757,0.00204290091930575
"Myotis_californicus","Myotis_californicus",0,0,0.047112462681757,0.00204290091930575
"Myotis_leibii","Myotis_leibii",0,0,0.047112462681757,0.00204290091930575
"Myotis_melanorhinus","Myotis_melanorhinus",0,0,0.047112462681757,0.00204290091930575
"Myotis_ciliolabrum","Myotis_ciliolabrum",0,0,0.047112462681757,0.00204290091930575
"Myotis_planiceps","Myotis_planiceps",0,0,0.121827411167512,0.00204290091930575
"Myotis_brandtii","Myotis_brandtii",0,0,0.121827411167512,0.00204290091930575
"Myotis_insularum","Myotis_insularum",0,0,0.121827411167512,0.00204290091930575
"Myotis_mystacinus","Myotis_mystacinus",0,0,0.121827411167512,0.00204290091930575
"Myotis_hajastanicus","Myotis_hajastanicus",0,0,0.047112462681757,0.00204290091930575
"Myotis_nipalensis","Myotis_nipalensis",0,0,0.047112462681757,0.00204290091930575
"Myotis_davidii","Myotis_davidii",0,0,0.047112462681757,0.00204290091930575
"Myotis_frater","Myotis_frater",0,0,0.047112462681757,0.00204290091930575
"Myotis_bucharensis","Myotis_bucharensis",0,0,0.047112462681757,0.00204290091930575
"Myotis_annectans","Myotis_annectans",0,0,0.047112462681757,0.00204290091930575
"Myotis_australis","Myotis_australis",0,0,0.047112462681757,0.00204290091930575
"Myotis_hosonoi","Myotis_hosonoi",0,0,0.047112462681757,0.00204290091930575
"Myotis_ikonnikovi","Myotis_ikonnikovi",0,0,0.047112462681757,0.00204290091930575
"Myotis_muricola","Myotis_muricola",0,0,0.047112462681757,0.00204290091930575
"Myotis_ater","Myotis_ater",0,0,0.047112462681757,0.00204290091930575
"Myotis_ozensis","Myotis_ozensis",0,0,0.047112462681757,0.00204290091930575
"Myotis_ridleyi","Myotis_ridleyi",0,0,0.047112462681757,0.00204290091930575
"Myotis_rosseti","Myotis_rosseti",0,0,0.047112462681757,0.00204290091930575
"Myotis_yesoensis","Myotis_yesoensis",0,0,0.047112462681757,0.00204290091930575
"Myotis_atacamensis","Myotis_atacamensis",0,0,0.047112462681757,0.00204290091930575
"Myotis_dominicensis","Myotis_dominicensis",0,0,0.047112462681757,0.00204290091930575
"Myotis_elegans","Myotis_elegans",0,0,0.047112462681757,0.00204290091930575
"Myotis_findleyi","Myotis_findleyi",0,0,0.047112462681757,0.00204290091930575
"Myotis_keaysi","Myotis_keaysi",0,0,0.047112462681757,0.00204290091930575
"Myotis_martiniquensis","Myotis_martiniquensis",0,0,0.047112462681757,0.00204290091930575
"Myotis_nesopolus","Myotis_nesopolus",0,0,0.047112462681757,0.00204290091930575
"Myotis_nigricans","Myotis_nigricans",0,0,0.047112462681757,0.00204290091930575
"Myotis_sodalis","Myotis_sodalis",0,0,0.047112462681757,0.00204290091930575
