"","tree","bats"
"3285","Oryzomys_meridensis","other"
"3286","Oryzomys_nitidus","other"
"3287","Oryzomys_palustris","other"
"3288","Oryzomys_perenensis","other"
"3289","Oryzomys_polius","other"
"3290","Oryzomys_rhabdops","other"
"3291","Oryzomys_rostratus","other"
"3292","Oryzomys_russatus","other"
"3293","Oryzomys_saturatior","other"
"3294","Oryzomys_subflavus","other"
"3295","Oryzomys_talamancae","other"
"3296","Oryzomys_xanthaeolus","other"
"3297","Oryzomys_yunganus","other"
"3298","Oryzorictes_hova","other"
"3299","Oryzorictes_tetradactylus","other"
"3300","Osgoodomys_banderanus","other"
"3301","Otaria_flavescens","other"
"3302","Otocyon_megalotis","other"
"3303","Otolemur_crassicaudatus","other"
"3304","Otolemur_garnettii","other"
"3305","Otolemur_monteiri","other"
"3306","Otomops_formosus","bats"
"3307","Otomops_madagascariensis","bats"
"3308","Otomops_martiensseni","bats"
"3309","Otomops_papuensis","bats"
"3310","Otomops_secundus","bats"
"3311","Otomops_wroughtoni","bats"
"3312","Otomys_anchietae","other"
"3313","Otomys_angoniensis","other"
"3314","Otomys_barbouri","other"
"3315","Otomys_burtoni","other"
"3316","Otomys_cuanzensis","other"
"3317","Otomys_dartmouthi","other"
"3318","Otomys_denti","other"
"3319","Otomys_dollmani","other"
"3320","Otomys_irroratus","other"
"3321","Otomys_jacksoni","other"
"3322","Otomys_lacustris","other"
"3323","Otomys_laminatus","other"
"3324","Otomys_maximus","other"
"3325","Otomys_occidentalis","other"
"3326","Otomys_orestes","other"
"3327","Otomys_saundersiae","other"
"3328","Otomys_tropicalis","other"
"3329","Otomys_typus","other"
"3330","Otomys_uzungwensis","other"
"3331","Otonycteris_hemprichii","bats"
"3332","Otonyctomys_hatti","other"
"3333","Otopteropus_cartilagonodus","bats"
"3334","Ototylomys_phyllotis","other"
"3335","Ourebia_ourebi","other"
"3336","Ovibos_moschatus","other"
"3337","Ovis_ammon","other"
"3338","Ovis_aries","other"
"3339","Ovis_canadensis","other"
"3340","Ovis_dalli","other"
"3341","Ovis_nivicola","other"
"3342","Oxymycterus_akodontius","other"
"3343","Oxymycterus_angularis","other"
"3344","Oxymycterus_dasytrichus","other"
"3345","Oxymycterus_delator","other"
"3346","Oxymycterus_hiska","other"
"3347","Oxymycterus_hispidus","other"
"3348","Oxymycterus_hucucha","other"
"3349","Oxymycterus_inca","other"
"3350","Oxymycterus_nasutus","other"
"3351","Oxymycterus_paramensis","other"
"3352","Oxymycterus_quaestor","other"
"3353","Oxymycterus_roberti","other"
"3354","Oxymycterus_rufus","other"
"3355","Ozotoceros_bezoarticus","other"
"3356","Pachyuromys_duprasi","other"
"3357","Pagophilus_groenlandicus","other"
"3358","Paguma_larvata","other"
"3359","Palawanomys_furvus","other"
"3360","Pan_paniscus","other"
"3361","Pan_troglodytes","other"
"3362","Panthera_leo","other"
"3363","Panthera_onca","other"
"3364","Panthera_pardus","other"
"3365","Panthera_tigris","other"
"3366","Pantholops_hodgsonii","other"
"3367","Papagomys_armandvillei","other"
"3368","Papio_anubis","other"
"3369","Papio_cynocephalus","other"
"3370","Papio_hamadryas","other"
"3371","Papio_papio","other"
"3372","Papio_ursinus","other"
"3373","Pappogeomys_alcorni","other"
"3374","Pappogeomys_bulleri","other"
"3375","Paracoelops_megalotis","bats"
"3376","Paracrocidura_graueri","other"
"3377","Paracrocidura_maxima","other"
"3378","Paracrocidura_schoutedeni","other"
"3379","Paracynictis_selousi","other"
"3380","Paradipus_ctenodactylus","other"
"3381","Paradoxurus_hermaphroditus","other"
"3382","Paradoxurus_jerdoni","other"
"3383","Paradoxurus_zeylonensis","other"
"3384","Paraechinus_aethiopicus","other"
"3385","Paraechinus_hypomelas","other"
"3386","Paraechinus_micropus","other"
"3387","Parahydromys_asper","other"
"3388","Paraleptomys_rufilatus","other"
"3389","Paraleptomys_wilhelmina","other"
"3390","Paralomys_gerbillus","other"
"3391","Paramelomys_levipes","other"
"3392","Paramelomys_lorentzii","other"
"3393","Paramelomys_mollis","other"
"3394","Paramelomys_moncktoni","other"
"3395","Paramelomys_naso","other"
"3396","Paramelomys_platyops","other"
"3397","Paramelomys_rubex","other"
"3398","Paramelomys_steini","other"
"3399","Paramurexia_rothschildi","other"
"3400","Parantechinus_apicalis","other"
"3401","Paranyctimene_raptor","bats"
"3402","Parascalops_breweri","other"
"3403","Parascaptor_leucura","other"
"3404","Paraxerus_alexandri","other"
"3405","Paraxerus_boehmi","other"
"3406","Paraxerus_cepapi","other"
"3407","Paraxerus_cooperi","other"
"3408","Paraxerus_flavovittis","other"
"3409","Paraxerus_lucifer","other"
"3410","Paraxerus_ochraceus","other"
"3411","Paraxerus_palliatus","other"
"3412","Paraxerus_poensis","other"
"3413","Paraxerus_vexillarius","other"
"3414","Paraxerus_vincenti","other"
"3415","Pardofelis_marmorata","other"
"3416","Parotomys_brantsii","other"
"3417","Parotomys_littledalei","other"
"3418","Paruromys_dominator","other"
"3419","Pecari_tajacu","other"
"3420","Pectinator_spekei","other"
"3421","Pedetes_capensis","other"
"3422","Pedetes_surdaster","other"
"3423","Pelea_capreolus","other"
"3424","Pelomys_campanae","other"
"3425","Pelomys_fallax","other"
"3426","Pelomys_hopkinsi","other"
"3427","Pelomys_isseli","other"
"3428","Pelomys_minor","other"
"3429","Pentalagus_furnessi","other"
"3430","Penthetor_lucasi","bats"
"3431","Peponocephala_electra","other"
"3432","Perameles_bougainville","other"
"3433","Perameles_gunnii","other"
"3434","Perameles_nasuta","other"
"3435","Perodicticus_potto","other"
"3436","Perognathus_alticolus","other"
"3437","Perognathus_amplus","other"
"3438","Perognathus_fasciatus","other"
"3439","Perognathus_flavescens","other"
"3440","Perognathus_flavus","other"
"3441","Perognathus_inornatus","other"
"3442","Perognathus_longimembris","other"
"3443","Perognathus_merriami","other"
"3444","Perognathus_parvus","other"
"3445","Peromyscus_attwateri","other"
"3446","Peromyscus_aztecus","other"
"3447","Peromyscus_beatae","other"
"3448","Peromyscus_boylii","other"
"3449","Peromyscus_bullatus","other"
"3450","Peromyscus_californicus","other"
"3451","Peromyscus_caniceps","other"
"3452","Peromyscus_crinitus","other"
"3453","Peromyscus_dickeyi","other"
"3454","Peromyscus_difficilis","other"
"3455","Peromyscus_eremicus","other"
"3456","Peromyscus_eva","other"
"3457","Peromyscus_fraterculus","other"
"3458","Peromyscus_furvus","other"
"3459","Peromyscus_gossypinus","other"
"3460","Peromyscus_grandis","other"
"3461","Peromyscus_gratus","other"
"3462","Peromyscus_guardia","other"
"3463","Peromyscus_guatemalensis","other"
"3464","Peromyscus_gymnotis","other"
"3465","Peromyscus_hooperi","other"
"3466","Peromyscus_hylocetes","other"
"3467","Peromyscus_interparietalis","other"
"3468","Peromyscus_keeni","other"
"3469","Peromyscus_leucopus","other"
"3470","Peromyscus_levipes","other"
"3471","Peromyscus_madrensis","other"
"3472","Peromyscus_maniculatus","other"
"3473","Peromyscus_mayensis","other"
"3474","Peromyscus_megalops","other"
"3475","Peromyscus_mekisturus","other"
"3476","Peromyscus_melanocarpus","other"
"3477","Peromyscus_melanophrys","other"
"3478","Peromyscus_melanotis","other"
"3479","Peromyscus_melanurus","other"
"3480","Peromyscus_merriami","other"
"3481","Peromyscus_mexicanus","other"
"3482","Peromyscus_nasutus","other"
"3483","Peromyscus_ochraventer","other"
"3484","Peromyscus_pectoralis","other"
"3485","Peromyscus_perfulvus","other"
"3486","Peromyscus_polionotus","other"
"3487","Peromyscus_polius","other"
"3488","Peromyscus_pseudocrinitus","other"
"3489","Peromyscus_sagax","other"
"3490","Peromyscus_sejugis","other"
"3491","Peromyscus_simulus","other"
"3492","Peromyscus_slevini","other"
"3493","Peromyscus_spicilegus","other"
"3494","Peromyscus_stephani","other"
"3495","Peromyscus_stirtoni","other"
"3496","Peromyscus_truei","other"
"3497","Peromyscus_winkelmanni","other"
"3498","Peromyscus_yucatanicus","other"
"3499","Peromyscus_zarhynchus","other"
"3500","Peropteryx_kappleri","bats"
"3501","Peropteryx_leucoptera","bats"
"3502","Peropteryx_macrotis","bats"
"3503","Peropteryx_trinitatis","bats"
"3504","Peroryctes_broadbenti","other"
"3505","Peroryctes_raffrayana","other"
"3506","Petaurillus_emiliae","other"
"3507","Petaurillus_hosei","other"
"3508","Petaurillus_kinlochii","other"
"3509","Petaurista_alborufus","other"
"3510","Petaurista_elegans","other"
"3511","Petaurista_leucogenys","other"
"3512","Petaurista_magnificus","other"
"3513","Petaurista_nobilis","other"
"3514","Petaurista_petaurista","other"
"3515","Petaurista_philippensis","other"
"3516","Petaurista_xanthotis","other"
"3517","Petauroides_volans","other"
"3518","Petaurus_abidi","other"
"3519","Petaurus_australis","other"
"3520","Petaurus_biacensis","other"
"3521","Petaurus_breviceps","other"
"3522","Petaurus_gracilis","other"
"3523","Petaurus_norfolcensis","other"
"3524","Petinomys_crinitus","other"
"3525","Petinomys_fuscocapillus","other"
"3526","Petinomys_genibarbis","other"
"3527","Petinomys_hageni","other"
"3528","Petinomys_lugens","other"
"3529","Petinomys_mindanensis","other"
"3530","Petinomys_sagitta","other"
"3531","Petinomys_setosus","other"
"3532","Petinomys_vordermanni","other"
"3533","Petrodromus_tetradactylus","other"
"3534","Petrogale_assimilis","other"
"3535","Petrogale_brachyotis","other"
"3536","Petrogale_burbidgei","other"
"3537","Petrogale_concinna","other"
"3538","Petrogale_godmani","other"
"3539","Petrogale_herberti","other"
"3540","Petrogale_inornata","other"
"3541","Petrogale_lateralis","other"
"3542","Petrogale_penicillata","other"
"3543","Petrogale_persephone","other"
"3544","Petrogale_purpureicollis","other"
"3545","Petrogale_rothschildi","other"
"3546","Petrogale_xanthopus","other"
"3547","Petromus_typicus","other"
"3548","Petromyscus_barbouri","other"
"3549","Petromyscus_collinus","other"
"3550","Petromyscus_monticularis","other"
"3551","Petromyscus_shortridgei","other"
"3552","Petropseudes_dahli","other"
"3553","Phacochoerus_aethiopicus","other"
"3554","Phacochoerus_africanus","other"
"3555","Phaenomys_ferrugineus","other"
"3556","Phaiomys_leucurus","other"
"3557","Phalanger_carmelitae","other"
"3558","Phalanger_gymnotis","other"
"3559","Phalanger_intercastellanus","other"
"3560","Phalanger_lullulae","other"
"3561","Phalanger_matanim","other"
"3562","Phalanger_mimicus","other"
"3563","Phalanger_orientalis","other"
"3564","Phalanger_ornatus","other"
"3565","Phalanger_sericeus","other"
"3566","Phalanger_vestitus","other"
"3567","Phaner_electromontis","other"
"3568","Phaner_furcifer","other"
"3569","Phaner_pallescens","other"
"3570","Phaner_parienti","other"
"3571","Pharotis_imogene","bats"
"3572","Phascogale_calura","other"
"3573","Phascogale_tapoatafa","other"
"3574","Phascolarctos_cinereus","other"
"3575","Phascolosorex_doriae","other"
"3576","Phascolosorex_dorsalis","other"
"3577","Phascomurexia_naso","other"
"3578","Phenacomys_intermedius","other"
"3579","Phenacomys_ungava","other"
"3580","Philander_andersoni","other"
"3581","Philander_frenatus","other"
"3582","Philander_mcilhennyi","other"
"3583","Philander_opossum","other"
"3584","Philantomba_maxwellii","other"
"3585","Philantomba_monticola","other"
"3586","Philetor_brachypterus","bats"
"3587","Phloeomys_cumingi","other"
"3588","Phloeomys_pallidus","other"
"3589","Phoca_largha","other"
"3590","Phoca_vitulina","other"
"3591","Phocarctos_hookeri","other"
"3592","Phocoena_dioptrica","other"
"3593","Phocoena_phocoena","other"
"3594","Phocoena_sinus","other"
"3595","Phocoena_spinipinnis","other"
"3596","Phocoenoides_dalli","other"
"3597","Phodopus_campbelli","other"
"3598","Phodopus_roborovskii","other"
"3599","Phodopus_sungorus","other"
"3600","Phoniscus_aerosa","bats"
"3601","Phoniscus_atrox","bats"
"3602","Phoniscus_jagorii","bats"
"3603","Phoniscus_papuensis","bats"
"3604","Phylloderma_stenops","bats"
"3605","Phyllomys_blainvillii","other"
"3606","Phyllomys_brasiliensis","other"
"3607","Phyllomys_dasythrix","other"
"3608","Phyllomys_lamarum","other"
"3609","Phyllomys_medius","other"
"3610","Phyllomys_nigrispinus","other"
"3611","Phyllomys_thomasi","other"
"3612","Phyllomys_unicolor","other"
"3613","Phyllonycteris_aphylla","bats"
"3614","Phyllonycteris_poeyi","bats"
"3615","Phyllops_falcatus","bats"
"3616","Phyllostomus_discolor","bats"
"3617","Phyllostomus_elongatus","bats"
"3618","Phyllostomus_hastatus","bats"
"3619","Phyllostomus_latifolius","bats"
"3620","Phyllotis_amicus","other"
"3621","Phyllotis_andium","other"
"3622","Phyllotis_bonariensis","other"
"3623","Phyllotis_caprinus","other"
"3624","Phyllotis_darwini","other"
"3625","Phyllotis_definitus","other"
"3626","Phyllotis_haggardi","other"
"3627","Phyllotis_limatus","other"
"3628","Phyllotis_magister","other"
"3629","Phyllotis_osgoodi","other"
"3630","Phyllotis_osilae","other"
"3631","Phyllotis_wolffsohni","other"
"3632","Phyllotis_xanthopygus","other"
"3633","Physeter_catodon","other"
"3634","Piliocolobus_badius","other"
"3635","Piliocolobus_foai","other"
"3636","Piliocolobus_gordonorum","other"
"3637","Piliocolobus_kirkii","other"
"3638","Piliocolobus_pennantii","other"
"3639","Piliocolobus_preussi","other"
"3640","Piliocolobus_rufomitratus","other"
"3641","Piliocolobus_tephrosceles","other"
"3642","Piliocolobus_tholloni","other"
"3643","Pipistrellus_abramus","bats"
"3644","Pipistrellus_adamsi","bats"
"3645","Pipistrellus_aero","bats"
"3646","Pipistrellus_angulatus","bats"
"3647","Pipistrellus_ceylonicus","bats"
"3648","Pipistrellus_collinus","bats"
"3649","Pipistrellus_coromandra","bats"
"3650","Pipistrellus_deserti","bats"
"3651","Pipistrellus_endoi","bats"
"3652","Pipistrellus_hesperidus","bats"
"3653","Pipistrellus_hesperus","bats"
"3654","Pipistrellus_inexspectatus","bats"
"3655","Pipistrellus_javanicus","bats"
"3656","Pipistrellus_kuhlii","bats"
"3657","Pipistrellus_maderensis","bats"
"3658","Pipistrellus_minahassae","bats"
"3659","Pipistrellus_nanulus","bats"
"3660","Pipistrellus_nathusii","bats"
"3661","Pipistrellus_papuanus","bats"
"3662","Pipistrellus_paterculus","bats"
"3663","Pipistrellus_permixtus","bats"
"3664","Pipistrellus_pipistrellus","bats"
"3665","Pipistrellus_pygmaeus","bats"
"3666","Pipistrellus_rueppellii","bats"
"3667","Pipistrellus_rusticus","bats"
"3668","Pipistrellus_stenopterus","bats"
"3669","Pipistrellus_subflavus","bats"
"3670","Pipistrellus_tenuis","bats"
"3671","Pipistrellus_wattsi","bats"
"3672","Pipistrellus_westralis","bats"
"3673","Pithecheir_melanurus","other"
"3674","Pithecheir_parvus","other"
"3675","Pithecia_aequatorialis","other"
"3676","Pithecia_albicans","other"
"3677","Pithecia_irrorata","other"
"3678","Pithecia_monachus","other"
"3679","Pithecia_pithecia","other"
"3680","Plagiodontia_aedium","other"
"3681","Planigale_gilesi","other"
"3682","Planigale_ingrami","other"
"3683","Planigale_maculata","other"
"3684","Planigale_novaeguineae","other"
"3685","Planigale_tenuirostris","other"
"3686","Platacanthomys_lasiurus","other"
"3687","Platalina_genovensium","bats"
"3688","Platanista_gangetica","other"
"3689","Platanista_minor","other"
"3690","Platymops_setiger","bats"
"3691","Platyrrhinus_aurarius","bats"
"3692","Platyrrhinus_brachycephalus","bats"
"3693","Platyrrhinus_chocoensis","bats"
"3694","Platyrrhinus_dorsalis","bats"
"3695","Platyrrhinus_helleri","bats"
"3696","Platyrrhinus_infuscus","bats"
"3697","Platyrrhinus_lineatus","bats"
"3698","Platyrrhinus_recifinus","bats"
"3699","Platyrrhinus_umbratus","bats"
"3700","Platyrrhinus_vittatus","bats"
"3701","Plecotus_auritus","bats"
"3702","Plecotus_austriacus","bats"
"3703","Plecotus_kolombatovici","bats"
"3704","Plecotus_taivanus","bats"
"3705","Plecotus_teneriffae","bats"
"3706","Plerotes_anchietae","bats"
"3707","Podogymnura_aureospinula","other"
"3708","Podogymnura_truei","other"
"3709","Podomys_floridanus","other"
"3710","Podoxymys_roraimae","other"
"3711","Poecilogale_albinucha","other"
"3712","Poelagus_marjorita","other"
"3713","Pogonomelomys_bruijni","other"
"3714","Pogonomelomys_mayeri","other"
"3715","Pogonomys_championi","other"
"3716","Pogonomys_fergussoniensis","other"
"3717","Pogonomys_loriae","other"
"3718","Pogonomys_macrourus","other"
"3719","Pogonomys_sylvestris","other"
"3720","Poiana_leightoni","other"
"3721","Poiana_richardsonii","other"
"3722","Pongo_abelii","other"
"3723","Pongo_pygmaeus","other"
"3724","Pontoporia_blainvillei","other"
"3725","Potamochoerus_larvatus","other"
"3726","Potamochoerus_porcus","other"
"3727","Potamogale_velox","other"
"3728","Potorous_gilbertii","other"
"3729","Potorous_longipes","other"
"3730","Potorous_tridactylus","other"
"3731","Potos_flavus","other"
"3732","Praomys_daltoni","other"
"3733","Praomys_delectorum","other"
"3734","Praomys_derooi","other"
"3735","Praomys_hartwigi","other"
"3736","Praomys_jacksoni","other"
"3737","Praomys_lukolelae","other"
"3738","Praomys_minor","other"
"3739","Praomys_misonnei","other"
"3740","Praomys_morio","other"
"3741","Praomys_mutoni","other"
"3742","Praomys_obscurus","other"
"3743","Praomys_rostratus","other"
"3744","Praomys_tullbergi","other"
"3745","Praomys_verschureni","other"
"3746","Presbytis_chrysomelas","other"
"3747","Presbytis_comata","other"
"3748","Presbytis_femoralis","other"
"3749","Presbytis_frontata","other"
"3750","Presbytis_hosei","other"
"3751","Presbytis_melalophos","other"
"3752","Presbytis_natunae","other"
"3753","Presbytis_potenziani","other"
"3754","Presbytis_rubicunda","other"
"3755","Presbytis_siamensis","other"
"3756","Presbytis_thomasi","other"
"3757","Priodontes_maximus","other"
"3758","Prionailurus_bengalensis","other"
"3759","Prionailurus_iriomotensis","other"
"3760","Prionailurus_planiceps","other"
"3761","Prionailurus_rubiginosus","other"
"3762","Prionailurus_viverrinus","other"
"3763","Prionodon_linsang","other"
"3764","Prionodon_pardicolor","other"
"3765","Prionomys_batesi","other"
"3766","Procapra_gutturosa","other"
"3767","Procapra_picticaudata","other"
"3768","Procapra_przewalskii","other"
"3769","Procavia_capensis","other"
"3770","Procolobus_verus","other"
"3771","Procyon_cancrivorus","other"
"3772","Procyon_lotor","other"
"3773","Procyon_pygmaeus","other"
"3774","Proechimys_brevicauda","other"
"3775","Proechimys_canicollis","other"
"3776","Proechimys_chrysaeolus","other"
"3777","Proechimys_cuvieri","other"
"3778","Proechimys_decumanus","other"
"3779","Proechimys_goeldii","other"
"3780","Proechimys_guairae","other"
"3781","Proechimys_guyannensis","other"
